58503132305,1.12,9.92,0.15
58503182293,1.14,9.89,0.23
58503232311,1.12,9.92,0.23
58503282269,1.12,9.89,0.23
58503332317,1.08,9.92,0.19
58503382305,1.12,9.89,0.19
58503432293,1.14,9.85,0.19
58503482311,1.12,9.92,0.27
58503532299,1.08,9.89,0.23
58503582317,1.18,9.89,0.27
58503632305,1.08,9.92,0.23
58503682293,1.14,9.92,0.19
58503732281,1.14,9.89,0.19
58503782299,1.12,9.92,0.23
58503832348,1.04,9.89,0.23
58503882305,1.12,9.89,0.23
58503932293,1.08,9.92,0.23
58503982281,1.12,9.92,0.23
58504032299,1.08,9.96,0.23
58504082287,1.08,9.89,0.23
58504132305,1.04,9.89,0.19
58504182293,1.12,9.89,0.23
58504232311,1.04,9.92,0.15
58504282299,1.08,9.92,0.19
58504332317,1.12,9.89,0.11
58504382336,1.04,9.92,0.19
58504432263,1.08,9.92,0.19
58504482281,1.08,9.92,0.15
58504532299,1.12,9.92,0.23
58504582317,1.08,9.92,0.19
58504632275,1.08,9.89,0.19
58504682263,1.08,9.89,0.23
58504732281,1.08,9.89,0.19
58504782299,1.04,9.89,0.23
58504832317,1.12,9.89,0.11
58504882641,1.08,9.89,0.19
58504932324,1.08,9.92,0.15
58504982311,1.12,9.92,0.23
58505032299,0.99,9.89,0.23
58505082317,1.08,9.92,0.23
58505132336,1.12,9.89,0.19
58505182293,1.14,9.92,0.23
58505232311,1.08,9.92,0.19
58505232311,1.08,9.92,0.19
58505332440,1.04,9.96,0.23
58505382275,1.12,9.92,0.19
58505432415,1.08,9.92,0.15
58505482220,1.08,9.89,0.19
58505532299,1.12,9.92,0.19
58505582287,1.12,9.89,0.19
58505632336,1.04,9.92,0.15
58505682293,1.12,9.92,0.15
58505732311,1.08,9.92,0.15
58505782269,1.12,9.89,0.15
58505832226,1.08,9.92,0.15
58505882305,1.12,9.92,0.15
58505932293,1.04,9.89,0.19
58505982311,1.04,9.92,0.15
58506032269,1.04,9.92,0.19
58506032269,1.04,9.92,0.19
58506132275,1.04,9.89,0.23
58506182293,1.04,9.92,0.23
58506232311,1.08,9.89,0.23
58506282299,1.04,9.96,0.19
58506332317,0.99,9.92,0.19
58506382397,1.04,9.89,0.19
58506432293,1.04,9.92,0.15
58506482311,1.04,9.96,0.11
58506532269,1.04,9.89,0.15
58506582287,1.08,9.89,0.15
58506632305,1.04,9.92,0.19
58506682263,0.95,9.92,0.19
58506732311,1.04,9.89,0.19
58506782299,0.99,9.92,0.19
58506832317,1.08,9.89,0.15
58506882641,1.04,9.89,0.19
58506932263,1.04,9.92,0.19
58506982281,1.08,9.92,0.19
58507032269,1.08,9.92,0.15
58507082317,1.04,9.92,0.23
58507132305,1.08,9.89,0.19
58507132305,1.08,9.89,0.19
58507132305,1.08,9.89,0.19
58507282269,1.08,9.92,0.19
58507332287,1.12,9.92,0.19
58507382275,1.08,9.92,0.19
58507382275,1.08,9.92,0.19
58507482311,1.08,9.89,0.15
58507532299,0.99,9.89,0.23
58507582317,1.04,9.92,0.23
58507632336,1.08,9.89,0.19
58507682263,1.12,9.89,0.19
58507732281,1.12,9.92,0.19
58507782299,1.14,9.89,0.15
58507832348,1.12,9.92,0.23
58507882275,1.18,9.92,0.23
58507932293,1.18,9.89,0.15
58507982311,1.08,9.92,0.19
58508032299,1.14,9.89,0.15
58508082317,1.12,9.96,0.19
58508132305,1.18,9.89,0.15
58508182324,1.14,9.92,0.15
58508232311,1.08,9.92,0.19
58508282269,0.99,9.92,0.19
58508332287,0.89,9.92,0.19
58508382305,1.04,9.92,0.15
58508432324,0.99,9.96,0.23
58508482311,1.08,9.92,0.15
58508532604,1.08,9.89,0.19
58508582317,1.04,9.92,0.19
58508632305,1.08,9.92,0.27
58508682293,1.04,9.92,0.15
58508682293,1.04,9.92,0.15
58508782269,0.95,9.92,0.15
58508832317,1.04,9.96,0.15
58508882305,0.95,9.92,0.08
58508932324,1.04,9.89,0.11
58508982311,0.99,9.96,0.19
58509032330,0.95,9.96,0.11
58509082317,0.95,9.92,0.19
58509132305,1.04,9.89,0.15
58509182263,1.04,9.92,0.15
58509182263,1.04,9.92,0.15
58509282269,0.95,9.92,0.19
58509332287,1.04,9.92,0.19
58509382275,1.04,9.92,0.15
58509432293,1.08,9.89,0.15
58509482281,1.12,9.92,0.15
58509532269,1.04,9.92,0.23
58509582287,1.04,9.89,0.23
58509632275,0.99,9.89,0.23
58509682263,0.99,1,0.19
58509732281,0.99,9.92,0.19
58509782299,0.84,1,0.34
58509832348,0.99,9.89,0.23
58509882305,1.12,9.92,0.15
58509932263,1.18,9.85,0.15
58509982281,1.08,9.89,0.15
58510032299,1.04,9.89,0.04
58510082317,1.08,9.92,0.15
58510132305,1.04,9.96,0.27
58510182293,1.14,9.89,0.15
58510232281,1.12,9.89,0.11
58510232281,1.12,9.89,0.11
58510287487,1.14,9.92,0.04
58510342297,1.04,9.92,0.11
58510392315,1.04,9.89,0.11
58510442303,1.14,9.89,0.08
58510492291,1.12,9.89,0.11
58510542339,1.08,9.92,0.15
58510592297,1.04,9.89,0.15
58510642315,1.04,9.92,0.08
58510692303,0.99,9.92,0.11
58510742321,0.99,9.89,0.11
58510802319,1.12,9.92,0.15
58510852245,0.95,9.92,0.15
58510902325,1.08,9.96,0.19
58510962292,0.95,9.96,0.15
58511012219,0.95,9.89,0.19
58511062298,0.93,9.92,0.19
58511112377,1.12,9.85,0.23
58511162335,1.12,9.92,0.31
58511212292,1.04,9.92,0.31
58511262371,1.18,9.89,0.23
58511312298,1.14,9.85,0.23
58511362347,0.95,9.92,0.27
58511412335,0.93,9.89,0.27
58511462322,0.99,9.96,0.19
58511512341,0.95,9.92,0.23
58511562298,0.93,9.92,0.23
58511612347,1.08,9.89,0.23
58511662365,1.14,9.92,0.34
58511712292,1.23,9.92,0.34
58511762310,1.04,9.92,0.34
58511812328,1.23,9.89,0.19
58511862347,0.99,9.92,0.15
58511912304,0.99,9.92,0.27
58511962292,1.14,9.92,0.23
58512012249,1.08,9.96,0.31
58512062359,1.23,9.89,0.23
58512112316,1.04,9.89,0.27
58512162365,0.95,9.96,0.31
58512212322,1.14,9.89,0.23
58512262341,1.12,9.92,0.31
58512312328,1.04,9.89,0.27
58512362347,0.93,9.92,0.23
58512412304,0.99,9.92,0.23
58512462292,1.04,9.92,0.23
58512512341,1.14,9.89,0.19
58512562328,1.04,9.92,0.23
58512612316,0.95,1,0.23
58512662304,0.95,9.92,0.19
58512712322,0.99,9.89,0.23
58512712322,0.99,9.89,0.23
58512812298,0.99,9.92,0.23
58512862347,0.99,9.89,0.15
58512912335,0.95,9.92,0.19
58512962322,1.04,9.89,0.15
58513012219,0.99,9.92,0.19
58513062298,1.04,9.89,0.19
58513112316,1.04,9.92,0.19
58513162304,1.08,9.92,0.08
58513212322,0.99,9.89,0.11
58513262341,0.95,9.92,0.15
58513312298,0.95,9.96,0.23
58513362316,0.95,9.92,0.23
58513412335,1.04,9.89,0.19
58513462322,0.99,9.96,0.27
58513512310,0.99,9.92,0.27
58513582317,1.04,9.96,0.19
58513632244,0.95,9.96,0.19
58513682324,1.08,9.92,0.11
58513732250,1.12,9.96,0.15
58513782269,0.99,9.92,0.15
58513832287,0.95,9.89,0.15
58513882336,0.89,9.96,0.19
58513932263,0.89,9.89,0.19
58513982281,0.95,9.89,0.19
58514032299,1.12,9.92,0.31
58514082287,1.08,9.92,0.34
58514132275,1.08,9.92,0.27
58514182263,0.99,9.92,0.23
58514232311,0.72,9.96,0.31
58514282269,0.84,9.96,0.27
58514332317,0.95,9.92,0.23
58514382275,0.89,9.92,0.27
58514432293,0.76,10.04,0.15
58514482281,1.08,9.85,0.15
58514532299,1.14,9.92,0.23
58514582317,1.18,9.85,0.31
58514632305,1.14,9.89,0.34
58514682263,1.14,9.89,0.42
58514732281,1.12,9.89,0.42
58514782299,0.84,9.92,0.27
58514832287,0.89,9.92,0.27
58514882275,0.95,9.92,0.23
58514932263,1.14,9.92,0.34
58514982311,1.23,9.89,0.31
58515032269,1.12,9.89,0.31
58515082317,1.08,9.92,0.27
58515132275,0.93,9.92,0.19
58515182263,0.89,9.92,0.31
58515232311,1.08,9.85,0.34
58515282238,1.04,9.92,0.42
58515332317,0.95,9.89,0.34
58515382275,0.95,9.92,0.31
58515432263,0.84,9.96,0.31
58515482311,0.72,9.92,0.34
58515532269,0.93,9.92,0.27
58515582348,1.08,9.89,0.31
58515632275,1.08,9.89,0.27
58515682293,0.99,9.92,0.23
58515732281,0.99,9.96,0.19
58515782238,0.99,9.96,0.27
58515832317,0.89,9.92,0.23
58515882305,0.95,9.89,0.19
58515932293,0.89,9.92,0.23
58515982281,0.99,9.89,0.23
58516032269,0.95,9.92,0.23
58516082256,0.95,9.92,0.19
58516132275,0.89,9.92,0.23
58516182293,0.76,9.96,0.31
58516232311,1.08,9.89,0.19
58516282208,0.99,9.92,0.27
58516332287,1.04,9.92,0.31
58516382275,0.99,9.92,0.27
58516432263,0.93,9.92,0.23
58516482281,0.93,9.92,0.19
58516532269,0.93,9.92,0.23
58516582317,0.84,9.96,0.27
58516632336,0.93,9.89,0.23
58516682263,0.84,9.89,0.19
58516732281,0.93,9.92,0.19
58516782269,0.93,9.92,0.23
58516832317,0.95,9.96,0.27
58516882275,0.89,9.92,0.27
58516932263,0.95,9.92,0.27
58516982311,0.93,9.89,0.31
58517032299,1.04,9.92,0.23
58517082287,1.04,9.96,0.27
58517132305,0.89,9.92,0.34
58517182263,0.95,9.92,0.23
58517232281,0.95,9.96,0.15
58517282269,0.95,9.96,0.19
58517332317,0.89,9.89,0.27
58517382275,0.89,9.92,0.27
58517432263,0.89,9.92,0.34
58517482281,0.95,9.89,0.34
58517532299,1.04,9.96,0.23
